1.73E+11,2.85E-07,3.34E-07,3.03E-07
1.73E+11,3.50E-07,6.06E-07,2.75E-07
1.73E+11,5.03E-07,3.70E-07,5.63E-07
1.73E+11,5.20E-07,1.53E-07,9.11E-07
1.73E+11,5.56E-07,5.28E-07,8.18E-07
1.73E+11,6.09E-07,2.98E-07,4.78E-07
1.73E+11,3.78E-07,8.26E-07,7.24E-07
1.73E+11,8.08E-07,5.26E-07,5.37E-07
1.73E+11,6.39E-07,5.57E-07,6.65E-07
1.73E+11,3.27E-07,4.43E-07,5.62E-07
1.73E+11,4.83E-07,4.67E-07,1.77E-07
1.73E+11,1.35E-07,2.18E-07,2.41E-07
1.73E+11,3.87E-07,3.48E-07,1.04E-06
1.74E+11,4.42E-07,7.93E-07,3.60E-07
1.74E+11,9.20E-07,2.73E-07,6.43E-07
1.74E+11,1.49E-07,1.04E-07,4.95E-07
1.74E+11,4.43E-07,3.11E-07,6.65E-07
1.74E+11,7.42E-07,6.97E-08,7.25E-07
1.74E+11,3.71E-07,8.40E-07,9.16E-07
1.74E+11,4.90E-07,8.95E-07,8.15E-07
1.74E+11,4.37E-07,5.92E-07,6.59E-07
1.74E+11,2.39E-07,5.11E-07,4.48E-07
1.74E+11,3.08E-07,3.28E-07,4.41E-07
1.74E+11,1.18E-07,5.69E-07,7.74E-07
