107.8874,-43.82354,-44.81455,-43.81405
107.8954,-43.98587,-45.0109,-43.97708
107.9034,-44.15472,-45.17231,-44.15161
107.9114,-44.33062,-45.38429,-44.33994
107.9194,-44.51323,-45.56159,-44.52174
107.9274,-44.71841,-45.58807,-44.71686
107.9354,-44.91712,-45.90332,-44.92043
107.9434,-45.1247,-46.14822,-45.14207
107.9515,-45.34377,-46.71194,-45.35478
107.9595,-45.57132,-46.53812,-45.5947
107.9675,-45.81643,-46.55694,-45.81839
107.9755,-46.0409,-46.61153,-46.05531
107.9835,-46.31495,-46.92921,-46.33247
107.9915,-46.58308,-47.37323,-46.59634
107.9995,-46.86594,-48.56166,-46.87338
108.0075,-47.17898,-48.83287,-47.16697
108.0155,-47.47838,-49.0008,-47.48068
108.0235,-47.81258,-48.77986,-47.8041
108.0315,-48.15125,-48.72637,-48.18027
108.0395,-48.50335,-49.01132,-48.51977
108.0475,-48.9059,-49.82737,-48.91511
108.0556,-49.30799,-50.70601,-49.32883
108.0636,-49.74932,-50.7664,-49.76071
108.0716,-50.22249,-50.55336,-50.20881
