0.32426,1.72E-04,-1.61E-04,0.75507,,0.32312,1.59E-04,-1.96E-04,0.89011
0.32333,1.72E-04,-1.61E-04,0.75385,,0.32352,1.61E-04,-1.95E-04,0.88228
0.32403,1.69E-04,-1.62E-04,0.76338,,0.3248,1.61E-04,-1.94E-04,0.87788
0.32164,1.66E-04,-1.64E-04,0.77872,,0.32213,1.63E-04,-1.94E-04,0.87095
0.32339,1.63E-04,-1.64E-04,0.78876,,0.32371,1.63E-04,-1.94E-04,0.87009
0.32475,1.62E-04,-1.65E-04,0.79274,,0.32344,1.62E-04,-1.94E-04,0.87363
0.32356,1.63E-04,-1.64E-04,0.78877,,0.32051,1.61E-04,-1.95E-04,0.87889
0.32395,1.65E-04,-1.64E-04,0.78114,,0.32173,1.61E-04,-1.95E-04,0.88264
0.32368,1.67E-04,-1.63E-04,0.77416,,0.32106,1.60E-04,-1.95E-04,0.88376
0.32174,1.67E-04,-1.62E-04,0.77084,,0.32083,1.60E-04,-1.96E-04,0.88401
0.32072,1.66E-04,-1.63E-04,0.77658,,0.32214,1.61E-04,-1.95E-04,0.87844
0.32137,1.64E-04,-1.64E-04,0.78479,,0.32041,1.63E-04,-1.94E-04,0.87095
0.32119,1.62E-04,-1.64E-04,0.79121,,0.3195,1.63E-04,-1.93E-04,0.87019
0.32259,1.62E-04,-1.65E-04,0.79244,,0.32097,1.63E-04,-1.94E-04,0.871
0.31957,1.65E-04,-1.64E-04,0.78266,,0.31988,1.63E-04,-1.94E-04,0.87246
0.31842,1.67E-04,-1.62E-04,0.77053,,0.32031,1.63E-04,-1.94E-04,0.87197
0.31981,1.69E-04,-1.62E-04,0.76303,,0.3213,1.62E-04,-1.94E-04,0.87555
0.31981,1.69E-04,-1.62E-04,0.76392,,0.31918,1.62E-04,-1.95E-04,0.87879
0.31877,1.67E-04,-1.62E-04,0.77142,,0.32091,1.62E-04,-1.95E-04,0.87722
0.32016,1.64E-04,-1.64E-04,0.78296,,0.3199,1.65E-04,-1.93E-04,0.86597
0.31906,1.63E-04,-1.64E-04,0.7903,,0.3172,1.67E-04,-1.93E-04,0.8577
0.31765,1.62E-04,-1.65E-04,0.79244,,0.31853,1.68E-04,-1.92E-04,0.8523
0.31927,1.63E-04,-1.64E-04,0.78907,,0.31865,1.68E-04,-1.92E-04,0.85156
0.31737,1.65E-04,-1.63E-04,0.77961,,0.31753,1.67E-04,-1.93E-04,0.85766
0.31813,1.67E-04,-1.63E-04,0.77174,,0.3183,1.67E-04,-1.93E-04,0.85787
0.31896,1.67E-04,-1.62E-04,0.76993,,0.31639,1.66E-04,-1.93E-04,0.86221
0.31752,1.67E-04,-1.63E-04,0.77235,,0.31551,1.65E-04,-1.93E-04,0.86572
0.31894,1.66E-04,-1.63E-04,0.7784,,0.31649,1.63E-04,-1.94E-04,0.87192
0.31686,1.63E-04,-1.64E-04,0.78845,,0.31481,1.63E-04,-1.94E-04,0.87065
0.31535,1.61E-04,-1.65E-04,0.7986,,0.31874,1.65E-04,-1.93E-04,0.86512
0.31659,1.61E-04,-1.65E-04,0.79706,,0.31821,1.65E-04,-1.93E-04,0.862
0.3173,1.64E-04,-1.64E-04,0.78326,,0.31635,1.65E-04,-1.94E-04,0.86473
0.31547,1.67E-04,-1.63E-04,0.77176,,0.31643,1.65E-04,-1.94E-04,0.86584
0.31683,1.69E-04,-1.62E-04,0.76366,,0.3162,1.65E-04,-1.93E-04,0.86281
0.3155,1.70E-04,-1.62E-04,0.76248,,0.31583,1.66E-04,-1.93E-04,0.85928
0.31585,1.68E-04,-1.63E-04,0.76817,,0.31755,1.67E-04,-1.92E-04,0.85348
0.3155,1.67E-04,-1.63E-04,0.7754,,0.31638,1.69E-04,-1.92E-04,0.84884
0.31353,1.65E-04,-1.64E-04,0.78205,,0.31693,1.68E-04,-1.92E-04,0.85226
0.31663,1.65E-04,-1.64E-04,0.78449,,0.31624,1.67E-04,-1.93E-04,0.85676
0.31738,1.66E-04,-1.63E-04,0.7775,,0.31458,1.65E-04,-1.94E-04,0.86669
0.31532,1.71E-04,-1.61E-04,0.75709,,0.31422,1.63E-04,-1.94E-04,0.87081
0.31465,1.74E-04,-1.60E-04,0.74205,,0.31426,1.63E-04,-1.94E-04,0.87055
0.31545,1.75E-04,-1.60E-04,0.74179,,0.31485,1.65E-04,-1.93E-04,0.86341
0.31403,1.71E-04,-1.61E-04,0.75709,,0.31609,1.68E-04,-1.92E-04,0.85234
